NAME	TITLE	SCORE	
SEC24B		35.5956	
SNX5		35.573	
PDLIM2		35.5592	
NSF		35.5506	
SLC4A11		35.5491	
CDK11B		35.5286	
RRS1		35.5074	
PTPN23		35.5021	
HOXB7		35.5016	
FHL1		35.4903	
VPS52		35.4836	
TMEM94		35.4623	
TATDN1		35.45	
SRFBP1		35.4408	
POLA1		35.4313	
PSMD12		35.4186	
TRPC4AP		35.4173	
RRP1B		35.4166	
TJP3		35.407	
ASH1L		35.4038	
E2F6		35.4006	
CUL7		35.3951	
REXO4		35.3848	
ANKRD13C		35.3707	
FOXK2		35.3506	
TCERG1		35.3381	
METAP2		35.3323	
TTI1		35.3312	
EMC6		35.3267	
ACYP2		35.3264	
RCL1		35.3196	
HMGA1		35.2749	
MS4A8		35.2638	
NOC4L		35.2493	
PSMB2		35.2395	
PRPF18		35.2024	
CLCN5		35.2015	
REPIN1		35.2002	
RAMAC		35.1827	
ARNT		35.182	
PSMA6		35.1674	
DDX42		35.1345	
B4GALT5		35.1322	
THRB		35.0967	
GATAD2B		35.0727	
NCK1		35.0703	
CACUL1		35.0663	
CCAR1		35.0635	
SLC22A2		35.063	
LGI1		35.0528	
TRIM54		35.0321	
SMNDC1		35.0076	
MED26		35.0041	
USP22		34.9943	
CDK5RAP1		34.9921	
TLK2		34.984	
RPL32		34.9045	
ZFHX3		34.8994	
PRPF4B		34.8851	
MED13L		34.882	
GMPR		34.872	
IPO4		34.8577	
TBL3		34.8576	
MICU1		34.8338	
RPRD1A		34.819	
FAM47E		34.8161	
YWHAE		34.8092	
CC2D1B		34.7982	
SAMM50		34.7964	
CREBBP		34.7963	
ZNF865		34.7961	
KCTD2		34.7759	
MAU2		34.7687	
SEMA6C		34.7619	
ACTR3B		34.7025	
WDR74		34.697	
TRIM63		34.6597	
ZNF7		34.6596	
PC		34.654	
TCEANC2		34.6402	
NKAIN2		34.6277	
MTPAP		34.6229	
EMC3		34.6193	
ANKRD46		34.6092	
GPSM2		34.6038	
MEMO1		34.6001	
KLF5		34.5934	
ART5		34.5926	
DHX29		34.5857	
ZNF385C		34.5787	
PPIG		34.5783	
RPL18A		34.5734	
SLC25A42		34.5642	
TTC32		34.5561	
RPL19		34.5401	
PPFIA1		34.5399	
RNF146		34.5374	
PHB2		34.5304	
FAM174A		34.5278	
ZC3HC1		34.4849	
SIRT1		34.4837	
HTT		34.4668	
PRDM2		34.4663	
UBE2G2		34.4353	
RFFL		34.4287	
BCAS3		34.426	
FBXW10		34.3995	
COA7		34.388	
PKDCC		34.3746	
RIC1		34.3675	
SH3GLB1		34.353	
NME9		34.3357	
EIF2S2		34.3305	
CTXN3		34.3235	
USP5		34.3227	
COG4		34.3174	
ERMARD		34.3134	
REV3L		34.2945	
MOB3B		34.2757	
CMBL		34.2472	
SLC35A4		34.2407	
PUS7		34.2363	
RAB1B		34.2232	
NRDE2		34.2138	
SCARB2		34.1922	
BRD3		34.1844	
TXNL1		34.1647	
CGB7		34.1423	
C12orf66		34.1214	
TMEM201		34.1189	
TRAPPC9		34.109	
MYADML2		34.1053	
NUP62		34.0868	
TNIP1		34.0775	
FIP1L1		34.0764	
FSD1L		34.068	
EXOSC5		34.0644	
UHMK1		34.061	
GUF1		34.0262	
SPATA5L1		34.0191	
SBNO1		34.0121	
TIMM9		34.0119	
KPNA6		33.9966	
HCN1		33.9906	
DIAPH2		33.9894	
SEC13		33.9877	
NKAP		33.9838	
RIMS4		33.9633	
RNF214		33.9442	
SNX4		33.9291	
SYNGR2		33.9243	
ME1		33.9155	
UBL7		33.9108	
ATG16L1		33.9004	
ATP6V0D1		33.8965	
RRP15		33.8806	
POLDIP2		33.8716	
SLC35D1		33.8302	
FDFT1		33.8257	
PCBD2		33.8151	
CATSPER3		33.8125	
SIMC1		33.7956	
HNRNPDL		33.7914	
BHLHE41		33.7782	
LCORL		33.7545	
CHD2		33.7514	
PCGF6		33.7403	
CAPN7		33.723	
ZFYVE1		33.7128	
PSMC6		33.7126	
SNX27		33.7124	
AFTPH		33.7034	
TFEB		33.6925	
ADPRM		33.6863	
USP10		33.6636	
ZNF146		33.6623	
PKNOX2		33.655	
CERS1		33.6541	
CNOT2		33.6295	
MORC4		33.6052	
NODAL		33.6047	
HMGB1		33.5968	
LRRC20		33.5963	
UVRAG		33.5831	
FAM222B		33.58	
MYO18B		33.5793	
CLPX		33.5648	
EXOC8		33.5444	
ABCC2		33.5443	
RRM1		33.5388	
TAB2		33.5236	
KLHL21		33.5004	
RACK1		33.4972	
HOMER2		33.45	
LSMEM1		33.446	
ZCCHC8		33.4133	
GTF2A1		33.4065	
ZC3H15		33.4011	
KIAA0930		33.3897	
RPL7		33.3778	
HEATR3		33.3741	
BMS1		33.3733	
EPRS		33.3719	
GPR37		33.3643	
CDKN1B		33.361	
CHMP6		33.3494	
ERI3		33.338	
ING2		33.315	
SSRP1		33.3128	
NEMF		33.303	
DNMT3A		33.2822	
ZNF507		33.2779	
IFRD2		33.2729	
HOXD9		33.2607	
SP1		33.2344	
NCL		33.2196	
SBK1		33.2102	
PRICKLE3		33.1902	
ATP23		33.1852	
RABL6		33.1511	
LSM10		33.1483	
IFITM10		33.1448	
RAF1		33.1446	
PFKM		33.1312	
SLC22A1		33.1215	
RPL6		33.1137	
CPSF7		33.1109	
WDR25		33.1095	
PRDX6		33.0956	
ASH2L		33.0718	
SAA2		33.0709	
TCEAL1		33.0586	
ZC3H3		33.0482	
KCNS3		33.047	
ERRFI1		33.0218	
FKBP3		33.0164	
PAFAH1B1		32.9825	
DRD2		32.9623	
CCNG1		32.9618	
ADCY9		32.9579	
LARS		32.9382	
NOL11		32.9152	
MYLK4		32.913	
ZNF33A		32.9094	
MAP3K2		32.8675	
RPAP3		32.8602	
FAAH		32.8593	
AARSD1		32.8481	
NSD1		32.8347	
SOS2		32.8316	
ZEB1		32.8315	
LRRC3B		32.8177	
ZBTB7A		32.8114	
WDR47		32.7937	
PRPF6		32.7815	
POLR3GL		32.7807	
KMT2D		32.7769	
ATXN1		32.7766	
KLF9		32.7614	
MACROD1		32.7481	
GPHN		32.7413	
TBC1D15		32.7347	
CRTC1		32.7283	
RSBN1		32.688	
RPUSD3		32.6729	
ACTR1A		32.6716	
POLR1D		32.67	
BCL2L13		32.6468	
SKAP2		32.6448	
TRIM23		32.6335	
RXRG		32.6258	
HSPA2		32.5864	
ALPK3		32.5732	
SP4		32.5078	
NELFCD		32.4908	
PRDM15		32.472	
MATR3		32.4485	
IMMP2L		32.4168	
RMND5B		32.411	
ASCL5		32.3938	
DMAC2L		32.3877	
FLRT3		32.3783	
VPS35L		32.3747	
GLRX		32.3726	
DDIAS		32.3622	
ZBTB11		32.3566	
ATG5		32.3531	
PVALB		32.3476	
RPS6KA5		32.329	
TRIM39		32.3257	
MBP		32.3146	
ZNF496		32.3048	
ALDH1B1		32.3034	
NAA35		32.2957	
TFIP11		32.2873	
RPL37A		32.2561	
SYMPK		32.2547	
ZZEF1		32.2418	
UBA52		32.2376	
RBM33		32.229	
DHX16		32.2236	
CHM		32.1924	
SUPT6H		32.1795	
RNF11		32.1768	
SAMD8		32.1709	
DNAJC16		32.1694	
KDM5C		32.1524	
GTPBP4		32.1474	
POU6F1		32.1408	
ARFGAP2		32.1281	
USP47		32.1241	
GPAT4		32.1189	
SPTY2D1		32.1179	
TRAP1		32.1003	
DNAJB7		32.0925	
GDA		32.0908	
TMEM161A		32.077	
TNPO3		32.0661	
EIF2B1		32.0631	
DNMBP		32.0473	
IPO7		32.0249	
UBE2D1		32.0164	
RGMB		32.0135	
U2SURP		31.964	
DHX57		31.9596	
NR2C2		31.9413	
FAM204A		31.9408	
HNRNPA2B1		31.9263	
CYLD		31.9202	
SCT		31.9074	
ZNF423		31.9064	
SYNPO		31.9001	
DPH2		31.888	
HSF2		31.8863	
LTV1		31.8845	
NUP98		31.8801	
ACSM5		31.8716	
HNRNPU		31.8681	
DNAJC2		31.8525	
CEBPB		31.8518	
TRAPPC11		31.8454	
MAP6D1		31.8319	
CATSPERE		31.8302	
PCMTD1		31.8184	
PDE11A		31.8164	
PKD1		31.8025	
RPL23A		31.7968	
APEH		31.7864	
STK40		31.7624	
POLRMT		31.7333	
TMEM171		31.7269	
SPRYD7		31.7135	
TUBGCP4		31.7097	
YPEL1		31.6852	
FAM193A		31.6843	
KLHL34		31.6818	
DRG2		31.6665	
GPATCH4		31.6623	
KLHDC10		31.6583	
TARSL2		31.6576	
NOB1		31.6225	
ACSF2		31.6115	
RPS11		31.6083	
ZNF438		31.6065	
ZCCHC2		31.585	
BACH2		31.5731	
MZT1		31.5709	
CAPN8		31.5612	
ATF4		31.5377	
BAG3		31.5239	
ZBTB16		31.5031	
SCAF1		31.4783	
SAFB		31.4781	
RFC2		31.4558	
MED16		31.4525	
FANCE		31.4383	
ZNF343		31.4135	
NSUN2		31.382	
NRAP		31.3681	
TDRD3		31.3631	
SLC49A4		31.3602	
NUP58		31.3497	
CRBN		31.3456	
ST3GAL5		31.3121	
KIAA1671		31.2967	
DPP9		31.2836	
ZNF579		31.279	
SAMD13		31.2653	
TTC24		31.2404	
RPL12		31.2381	
ADNP		31.2306	
TTC7B		31.2293	
WTAP		31.2287	
EFTUD2		31.2179	
NUP205		31.2022	
FAM8A1		31.1986	
C10orf143		31.178	
KHSRP		31.171	
CCNT1		31.1545	
CDKL3		31.1366	
SUMF2		31.1317	
DDX23		31.1286	
IRAK1		31.1271	
TGM7		31.1253	
DCAF10		31.1218	
DNAJA3		31.1217	
CDYL		31.0959	
PHF5A		31.0957	
CCDC160		31.0949	
CLCC1		31.0938	
TJAP1		31.078	
CRB1		31.0749	
RPS2		31.0694	
SPIB		31.0673	
SCCPDH		31.0606	
MDM2		31.0523	
ANKS1B		31.0445	
RPL10A		31.0255	
XRCC6		31.0227	
MSI2		31.0092	
RBM41		31.007	
ANAPC1		31.0036	
TTL		30.9904	
KAT6A		30.99	
MRPL43		30.9884	
ZDHHC4		30.98	
HACL1		30.9791	
ELL		30.9602	
BFAR		30.9599	
RPS21		30.9563	
DCAF4		30.9457	
ANOS1		30.94	
DENND4A		30.9359	
SLC7A6		30.9255	
AMBRA1		30.9236	
RNF34		30.9172	
SENP2		30.9131	
PSMC5		30.8952	
SCAF8		30.8929	
KBTBD4		30.8884	
RTN4		30.878	
HINT1		30.8721	
POLR3D		30.8676	
ENY2		30.8656	
SCYL3		30.8415	
SLC7A8		30.8353	
RPL10		30.8278	
EIF3H		30.8219	
MYNN		30.8192	
SMARCC1		30.8125	
PDLIM7		30.7993	
KTN1		30.7901	
ATP6V1B2		30.7856	
CHAC1		30.7688	
MORC2		30.7634	
FKBP5		30.7564	
TRMT6		30.7484	
SLC16A3		30.7357	
NR1D1		30.7281	
MAP3K7CL		30.6967	
RPL14		30.6897	
IKZF4		30.6854	
POP7		30.684	
CDK7		30.6607	
SYF2		30.6584	
ZC3H8		30.6475	
OSBPL1A		30.6433	
MAP1S		30.6305	
TSC22D3		30.6261	
MCM6		30.6193	
ANKRD12		30.6098	
MMADHC		30.5762	
COPZ2		30.5633	
RPS15A		30.5561	
UBAC2		30.5543	
WDR3		30.5526	
COA6		30.551	
ITGB6		30.5481	
CKAP5		30.5364	
USP15		30.5125	
PSME4		30.5123	
SPEN		30.5068	
HBP1		30.5014	
XIAP		30.4924	
RALGAPA1		30.4816	
GNL2		30.4704	
LIMS1		30.4538	
EIF2A		30.4469	
C17orf80		30.4377	
MCM7		30.4347	
ZC3H13		30.4278	
TXNDC11		30.4233	
TIMM29		30.4211	
EBAG9		30.419	
ARHGAP20		30.4108	
CWC15		30.4039	
PRRX1		30.3957	
RPS6KC1		30.3858	
SF3A1		30.3466	
PREB		30.3437	
DDX20		30.2753	
KCNN3		30.2742	
PSMD14		30.2652	
SRPK1		30.2466	
DYRK1A		30.2358	
MGRN1		30.2288	
ARMC5		30.2263	
CCT6A		30.2233	
GSK3A		30.2168	
INHBE		30.2164	
SLC1A4		30.2162	
ZFX		30.2081	
ACTA1		30.2019	
SUPT5H		30.1957	
RBSN		30.1864	
MAP1LC3B		30.1828	
OXR1		30.1802	
CACNG8		30.1643	
MAFG		30.1506	
RC3H1		30.1491	
PSMA2		30.1473	
FLVCR2		30.1301	
CSPP1		30.1296	
MID1IP1		30.123	
UBE2D3		30.098	
SCAF4		30.0974	
EAPP		30.091	
TAS1R1		30.0901	
MAVS		30.0763	
SNUPN		30.0698	
PROB1		30.0674	
ILKAP		30.0655	
ANKRD10		30.0561	
YIPF6		30.0511	
FAN1		30.0455	
BRD1		30.0429	
PTP4A2		30.024	
ITPRID2		30.0099	
ELP2		30.0099	
COIL		30.004	
FEN1		29.986	
GCNT4		29.9833	
PSMB1		29.9826	
EPS15		29.9734	
VEZF1		29.9695	
LMO2		29.9655	
DDC		29.9585	
MAP4K3		29.9556	
COPS8		29.954	
KCNJ14		29.9275	
NXPE3		29.9253	
DHX37		29.9208	
GET4		29.9144	
TCEA1		29.8754	
GGA1		29.8581	
ALDH1L1		29.8414	
TYW1		29.8259	
POU4F1		29.8256	
BARD1		29.8196	
SCAF11		29.7875	
SLC47A2		29.7794	
DECR2		29.7778	
JMY		29.7778	
CELSR2		29.7677	
EP300		29.7659	
MPHOSPH10		29.7624	
SLC22A23		29.7571	
HUWE1		29.7525	
RNF169		29.7345	
TTC21B		29.7315	
SATB1		29.7144	
BAP1		29.7111	
KCNB1		29.7083	
SEH1L		29.7038	
NHEJ1		29.7035	
CWC22		29.7002	
VCPIP1		29.6995	
UFD1		29.6947	
RNF111		29.6845	
NR1D2		29.651	
RFLNA		29.6507	
SDE2		29.6418	
COBL		29.6342	
ZBTB2		29.6306	
CCDC18		29.6249	
RNF126		29.6056	
UBXN6		29.6053	
PRKG1		29.5991	
KPNA5		29.591	
SDAD1		29.5889	
ACSL1		29.5875	
COL4A3		29.5729	
PRMT1		29.5505	
KIF1C		29.5384	
YTHDF2		29.5323	
RPS6KB2		29.4903	
LRRC28		29.4865	
SYNCRIP		29.4772	
CAV3		29.4642	
POLR1A		29.4638	
SLFN5		29.4609	
ZDHHC7		29.452	
HS6ST2		29.4321	
TUT1		29.418	
EHMT1		29.4143	
SERPINA5		29.4103	
TOMM70		29.4099	
ESF1		29.4063	
PSMD6		29.4024	
PRPF19		29.396	
HELQ		29.3958	
ZNRF1		29.3873	
IKBKB		29.3796	
WDR82		29.3667	
CSE1L		29.3422	
GON4L		29.3141	
CHST15		29.3139	
PELI3		29.3041	
FAM126A		29.2965	
TBCC		29.2666	
TPD52L1		29.2541	
LONRF1		29.2434	
YME1L1		29.2389	
TTC4		29.2357	
SPAM1		29.2332	
UBC		29.233	
RAB2A		29.2258	
KBTBD2		29.1979	
BRWD1		29.1965	
RPL38		29.1887	
HPN		29.18	
MAP4		29.1785	
EMC9		29.1559	
ZNF524		29.1438	
AGBL3		29.1317	
H6PD		29.1273	
SLC25A46		29.1155	
PTS		29.1112	
PNPT1		29.1019	
HMOX1		29.0858	
RRAGA		29.0811	
STXBP5		29.0758	
CEP63		29.0735	
NEDD1		29.0708	
CEBPA		29.0677	
SBDS		29.0585	
MTREX		29.0459	
AAGAB		29.0427	
TSC2		29.0308	
MYPN		29.0278	
SNX13		29.0176	
OPN4		29.0152	
TUT7		29.0146	
FAM89B		29.0086	
ARHGEF4		29.001	
PGAM5		28.9952	
SPATA2		28.9848	
FMNL2		28.9633	
FOXJ1		28.9459	
TTLL7		28.9421	
ENTPD5		28.94	
PHF10		28.9312	
XPC		28.9293	
PSMG4		28.9126	
NAA20		28.9122	
PRMT5		28.9115	
THNSL2		28.8995	
CHCHD2		28.8677	
SPSB3		28.8563	
ADPRHL2		28.8558	
SLC41A3		28.8512	
SETD1A		28.8509	
HIST1H2BC		28.843	
MTM1		28.8418	
RPL27		28.8396	
RBL1		28.8205	
CHD7		28.8165	
MARCH7		28.8117	
KIAA0100		28.79	
CHUK		28.7525	
NOLC1		28.7432	
EN2		28.7387	
SAA4		28.7349	
EIF1AX		28.7324	
MAZ		28.7304	
TUBA4A		28.7186	
SNAP29		28.7054	
BIRC6		28.6804	
CCDC77		28.677	
ZCCHC10		28.6452	
MTG2		28.641	
ZNF654		28.5977	
NEU4		28.587	
MAD2L2		28.5728	
ARF6		28.5686	
HIVEP2		28.566	
ABHD17B		28.5639	
FAM49B		28.5591	
HES6		28.5502	
C16orf95		28.5301	
RBM24		28.5282	
SMU1		28.526	
TRMT5		28.5206	
FARSB		28.5044	
CAPZB		28.4967	
PSMC3		28.4917	
MCFD2		28.4897	
MTHFD1		28.4867	
TIAL1		28.473	
PEX2		28.4723	
XPO7		28.4716	
FLRT2		28.4709	
TDRKH		28.4701	
OAZ2		28.4502	
BABAM1		28.4375	
SPRTN		28.4346	
KIAA0513		28.431	
KIF16B		28.4309	
TRMT1L		28.4081	
ATE1		28.4037	
MAP2K4		28.4028	
FBXO11		28.401	
BAG1		28.3998	
KDM4B		28.395	
ZBTB24		28.3898	
SCML1		28.3755	
DPP8		28.3709	
LSM12		28.3673	
VPS26A		28.3483	
SURF6		28.3427	
MESP1		28.3419	
SMAP1		28.3337	
PPME1		28.326	
SLC37A1		28.3163	
MAPK8		28.3152	
PSEN2		28.3124	
CPEB3		28.3115	
BEND7		28.3087	
TBK1		28.3073	
RPS5		28.2934	
DDR1		28.2908	
DCAF12		28.2902	
RPL15		28.2897	
CNOT1		28.2553	
MYO5A		28.2447	
FEM1B		28.243	
DUSP10		28.2425	
DUSP16		28.2233	
C15orf61		28.2213	
MTF1		28.2123	
ENDOD1		28.2018	
PLEKHF1		28.1862	
MRPS15		28.1805	
ZCWPW2		28.1695	
RABGAP1		28.1481	
GOLGA4		28.1233	
MRPL36		28.1219	
SENP6		28.1097	
HMGB3		28.1087	
TTC37		28.1045	
NUP54		28.0974	
FAM13C		28.0876	
RBM15		28.0804	
ARPC2		28.0792	
PPFIBP2		28.0626	
GNL3		28.0592	
TRIP11		28.0578	
PUS3		28.0495	
LIPT2		28.0345	
ZDHHC2		28.0272	
DARS		28.0247	
UFL1		28.0224	
ZNF143		28.0188	
YY1		28.0132	
ZKSCAN5		28.007	
CCDC110		28.0065	
IL18		28.0057	
MCF2L2		27.9997	
SF3A3		27.9972	
PSMA4		27.9828	
IL13RA1		27.9547	
SMAD3		27.9518	
PHYH		27.9392	
CLNS1A		27.9376	
NPHP1		27.9338	
ULK1		27.9186	
NOL6		27.9097	
IGSF11		27.8868	
EXOSC10		27.8833	
CADM2		27.8827	
TRPT1		27.8826	
CLPP		27.8699	
COPS4		27.8653	
LARP4		27.8551	
IPP		27.8493	
KLHL28		27.8484	
RNF6		27.838	
TMEM70		27.8271	
DHX38		27.8231	
ZNF770		27.8125	
DPH3		27.8048	
MAN2A2		27.7828	
SS18L1		27.7757	
ALG1L		27.7708	
TWNK		27.7667	
SRRM2		27.7599	
RREB1		27.7537	
ZFR		27.7523	
GTF2H5		27.7341	
C11orf54		27.7332	
XIRP2		27.7012	
FOXJ2		27.6826	
ACACB		27.6809	
WBP1L		27.6575	
ENPP5		27.6564	
PTBP2		27.6501	
AKNAD1		27.6463	
NRG2		27.6229	
SLC22A4		27.6218	
PDCL3		27.6112	
NAE1		27.61	
FAM189B		27.6091	
RASSF8		27.6045	
RNFT1		27.5993	
WDR5		27.5993	
PRPF40B		27.59	
POLE		27.5833	
TMF1		27.5767	
TRPV3		27.5748	
ZNF853		27.5702	
SIK2		27.5658	
PER1		27.5596	
PPP2R5E		27.5571	
NKIRAS1		27.5557	
RB1CC1		27.5512	
LRPPRC		27.5444	
SLC4A1AP		27.5351	
MRPL37		27.535	
TMEM63B		27.5045	
EIF2B3		27.4983	
SLC44A2		27.4888	
MAF1		27.4797	
WDR53		27.4576	
XG		27.4541	
RIMBP2		27.4534	
PLA2G4C		27.4482	
TRIM41		27.4458	
PDE4DIP		27.4372	
RBBP5		27.4316	
ABCC6		27.4245	
POLR1B		27.4073	
SYNM		27.4004	
NEFM		27.3997	
QRICH1		27.3963	
ZNF778		27.3886	
ZNF485		27.3818	
TACC2		27.3779	
BCL2L12		27.3737	
IER3IP1		27.3698	
SF1		27.3619	
TMEM237		27.3521	
CALCOCO1		27.3506	
PKP1		27.3449	
C19orf47		27.3355	
PHF3		27.3205	
SLC35E4		27.2985	
PDCD11		27.2984	
OTOF		27.296	
ABCC1		27.2923	
MT2A		27.2704	
PARVB		27.2667	
SLC22A5		27.2656	
RFX3		27.2642	
UBALD2		27.2465	
WDTC1		27.2446	
SP3		27.226	
SART1		27.2002	
ZC3H7A		27.1967	
ENDOV		27.1863	
PPID		27.1752	
BYSL		27.1698	
CCDC6		27.1667	
GLO1		27.165	
BCLAF1		27.1614	
SYPL1		27.1548	
DYSF		27.1323	
ATP8A1		27.1207	
RAB7A		27.1198	
CENPB		27.1077	
SNED1		27.0944	
ZDHHC22		27.0883	
ALKBH8		27.0849	
PCBP4		27.0843	
RPP14		27.0815	
EEF2K		27.0723	
PPP2R2A		27.049	
PACSIN3		27.0453	
GEMIN5		27.0399	
ELOA		27.0385	
MAP2K2		27.032	
ABCC5		27.0048	
RIOK2		26.9922	
SMARCC2		26.9885	
CA2		26.9793	
SACS		26.9787	
C16orf72		26.975	
NT5C2		26.9686	
C2orf69		26.9633	
FOXP2		26.962	
FAT2		26.9471	
ABCC4		26.9458	
C11orf68		26.9361	
BCCIP		26.9111	
UNC79		26.9048	
ILF3		26.8896	
FNIP1		26.8779	
TAF3		26.8692	
TBC1D8		26.8628	
DNAJC7		26.8545	
ATIC		26.8461	
WSB2		26.8225	
EIF4ENIF1		26.8131	
UBE2B		26.8022	
GBF1		26.797	
TBL1Y		26.775	
APPL1		26.7567	
URB2		26.7404	
TRAPPC8		26.7352	
ZSCAN29		26.7338	
BTBD6		26.7214	
WNT9A		26.7157	
P4HA1		26.695	
NSA2		26.6835	
NARS2		26.6735	
ZNF839		26.6697	
CCNB3		26.668	
UBQLN2		26.6618	
RRP36		26.6602	
RRNAD1		26.66	
PBX1		26.6593	
DDX31		26.652	
EIF4EBP3		26.6446	
RPL41		26.6406	
PINK1		26.636	
MAP3K9		26.6354	
ZFAT		26.6321	
SEC24A		26.6306	
DDX19B		26.627	
WDCP		26.6269	
UBE2QL1		26.6226	
EFR3A		26.6018	
PIK3C3		26.5873	
STRIP2		26.5845	
C10orf71		26.5826	
GINS2		26.5771	
MUSK		26.5686	
PI4KB		26.5638	
RUFY1		26.5631	
SLC16A6		26.5552	
NCOR2		26.5481	
CGRRF1		26.5472	
C1D		26.5383	
CCDC126		26.5347	
SUCLG2		26.521	
RPL37		26.5157	
CBX3		26.5154	
MCM8		26.4858	
GTF3C2		26.4786	
BRD4		26.477	
GNPDA1		26.4757	
BRPF3		26.4749	
PAXIP1		26.4718	
TAL2		26.4658	
SMC3		26.4619	
ZNF516		26.4429	
ZKSCAN2		26.4344	
ARG2		26.4247	
PTOV1		26.4158	
PLA2G4F		26.4117	
HOXD3		26.4069	
CLK4		26.3947	
TMEM108		26.3866	
SNX29		26.3666	
RETSAT		26.3448	
PRKD3		26.332	
CDCA7		26.3287	
CLASP1		26.3098	
MTOR		26.2998	
PTGES3		26.2868	
RERE		26.2733	
AGTR1		26.2536	
HNRNPH2		26.2504	
GANC		26.2501	
ADH1C		26.2482	
KCNH1		26.2412	
SHOC2		26.2346	
EDN3		26.2341	
SLC25A33		26.2288	
UPF3B		26.2224	
ARRDC3		26.2179	
AGPAT3		26.2086	
TSG101		26.1507	
NUMA1		26.1401	
EPC2		26.1194	
INCENP		26.1033	
AP2A1		26.1011	
AKAP8		26.0994	
PCIF1		26.0934	
ZNF628		26.0925	
ZNF586		26.0889	
LMOD3		26.0865	
ALDH9A1		26.0773	
GBP2		26.0756	
ARHGAP6		26.0726	
PA2G4		26.0622	
TGS1		26.0545	
BAZ1B		26.0468	
FAM199X		26.0455	
PSMA1		26.023	
KIF13A		26.0229	
CCT6B		26.0143	
ELMOD1		26.0036	
UNG		26.0026	
WBP4		25.995	
ABCB6		25.9905	
MAP3K14		25.9896	
ZNF510		25.986	
SMIM26		25.98	
VTI1A		25.9721	
AOC2		25.9642	
LIN54		25.9519	
PARK7		25.9402	
SNX25		25.9233	
THAP7		25.9213	
FAM53B		25.9182	
NFATC2IP		25.9166	
RNF144B		25.9137	
RRAGD		25.9124	
PPM1L		25.9104	
BECN1		25.9027	
PSMB6		25.898	
ARL8B		25.8849	
EDEM3		25.8799	
TBC1D10B		25.8766	
CCDC117		25.8748	
HIST1H4H		25.8585	
ETF1		25.8544	
LACTB		25.8505	
AFF4		25.8376	
MRPL38		25.8243	
ZMYND11		25.8212	
NOP16		25.8135	
ART3		25.7887	
DPP3		25.788	
STYX		25.7827	
RBL2		25.7724	
KRTAP5-9		25.7708	
CEP85L		25.7582	
EIF3D		25.7475	
BBS4		25.7437	
IMPAD1		25.7227	
ALDH4A1		25.7001	
RNF10		25.6957	
ATMIN		25.6807	
SRSF4		25.6645	
POLB		25.6527	
ZC3H18		25.6482	
ELK4		25.6448	
USP34		25.6424	
CCR3		25.6372	
MRPS17		25.6353	
STRADB		25.6316	
CLN6		25.6232	
LSG1		25.6162	
UFSP1		25.6131	
NOSIP		25.6027	
EDRF1		25.5655	
NT5C1A		25.564	
SIVA1		25.5429	
TEAD1		25.5398	
RPF2		25.5389	
BNC2		25.5345	
FZD10		25.5345	
TMEM18		25.5309	
DUSP4		25.5253	
PCNP		25.4994	
SKP1		25.4867	
HOXA2		25.4863	
LGALSL		25.4581	
STUB1		25.4567	
IPO8		25.4522	
SRPK3		25.4522	
PSMA5		25.452	
HCFC1R1		25.4482	
USP53		25.447	
APIP		25.4294	
ZCRB1		25.4166	
SLTM		25.4029	
DNTTIP2		25.4025	
CDC37L1		25.3967	
FYCO1		25.3885	
ZNF706		25.372	
TXLNB		25.3664	
DMD		25.3632	
PRPF4		25.3628	
C12orf73		25.3617	
CEP76		25.3606	
ZNF526		25.3528	
PTPN11		25.3382	
FBXL4		25.3351	
DTD1		25.3219	
PKIA		25.3204	
TAF1		25.3178	
TFCP2		25.314	
RGS10		25.2977	
PHIP		25.2744	
PRKDC		25.2702	
MLST8		25.2607	
WSCD1		25.2561	
TACR3		25.2485	
APC		25.2428	
CCDC127		25.2402	
EPB41		25.2385	
DKC1		25.2379	
FXYD7		25.2331	
CCDC86		25.2293	
WWP1		25.2188	
KLHL26		25.2131	
EMD		25.2094	
MDN1		25.1999	
USP37		25.1691	
TMEM140		25.1639	
ZNF593		25.159	
NTSR2		25.1575	
FBL		25.1518	
TMBIM1		25.1507	
TBC1D9B		25.1389	
POMT2		25.1342	
ANGPT1		25.1276	
CHD9		25.1211	
RPL23		25.1052	
SLC66A2		25.1006	
POLK		25.096	
CSNK1D		25.0792	
FOXN4		25.0782	
PPP6R3		25.0726	
DGCR6		25.0373	
UTP20		25.0334	
DR1		25.0288	
MITF		25.0247	
HS6ST1		24.9808	
UBE2K		24.9777	
RBM26		24.9772	
THUMPD2		24.9765	
MEAF6		24.9714	
AHCTF1		24.9507	
CHRAC1		24.9455	
MRM3		24.9411	
VBP1		24.9349	
C5orf22		24.9338	
RPRD1B		24.913	
UFSP2		24.9115	
PLA2G4E		24.9084	
TMEM131		24.9043	
PPP1R3E		24.9043	
TSN		24.9033	
SIK3		24.9017	
ALDH1A1		24.8964	
XDH		24.8932	
TPPP2		24.8753	
NSMCE2		24.8613	
RRP12		24.8593	
BANF1		24.8503	
TRIM33		24.8137	
PNPO		24.7757	
DIS3L		24.7723	
AVIL		24.7586	
TNPO1		24.7506	
NIFK		24.7496	
VCP		24.7449	
ANKLE2		24.744	
RBM27		24.7332	
ANAPC10		24.7327	
KCNQ4		24.7301	
MTCH2		24.7292	
DOK5		24.6919	
IARS		24.6889	
HTR7		24.688	
WDR89		24.6839	
